Date,Social Volume,Social Volume AI,Positive sentiment (Total),Negative sentiment (Total),Weighted sentiment (Total)
2019-05-02T00:00:00.000Z,8552,8804,1400.057161450386,787.8264659643173,0.9856466007198075
2019-05-03T00:00:00.000Z,10462,10523,1457.3628029227257,1077.1313067674637,0.6673448093806662
2019-05-04T00:00:00.000Z,8333,8633,1328.5023008584976,819.2516181468964,0.8519754414802162
2019-05-05T00:00:00.000Z,7086,7801,1153.4791375398636,659.2890821099281,0.17258030791456525
2019-05-06T00:00:00.000Z,7545,8239,1089.9685574173927,695.3317205309868,-0.36101267051569336
2019-05-07T00:00:00.000Z,9629,9708,1377.429205775261,1028.2984243035316,0.00036824544805165
2019-05-08T00:00:00.000Z,12526,13864,1699.0520116090775,1971.7281960248947,-4.196877771631332
2019-05-09T00:00:00.000Z,12490,13234,1863.847119152546,1541.8940550088882,0.9515220842306267
2019-05-10T00:00:00.000Z,13380,13012,1834.040372312069,1498.127790749073,0.9013070037700798
2019-05-11T00:00:00.000Z,16708,13895,2073.4139822125435,1958.7671964168549,-0.6422200831916527
2019-05-12T00:00:00.000Z,12613,11782,1658.2059625387192,1396.2571299672127,0.26327659940299547
2019-05-13T00:00:00.000Z,15613,15734,2438.3058453798294,1620.6731678247452,5.12500601644017
2019-05-14T00:00:00.000Z,14838,15258,2421.5983523130417,1609.417275071144,3.8835748262385716
2019-05-15T00:00:00.000Z,14435,13622,2047.1020944714546,1628.2135364413261,0.9446142025075371
2019-05-16T00:00:00.000Z,13172,12995,1927.1900058984756,1409.7797506451607,1.1601224299127013
2019-05-17T00:00:00.000Z,12904,11610,1825.3245823383331,1521.8460947871208,0.09586136494579045
2019-05-18T00:00:00.000Z,8123,9056,1321.7162364721298,786.8889773488045,0.29380120977884094
2019-05-19T00:00:00.000Z,11388,10344,1786.37553024292,1128.0441684126854,1.5301632849554907
2019-05-20T00:00:00.000Z,11213,11215,1970.4871448278427,1085.2055037021637,2.49364047849014
2019-05-21T00:00:00.000Z,10738,12011,1837.609935283661,1065.047814309597,1.594720969229504
2019-05-22T00:00:00.000Z,10026,11495,1569.9238572716713,955.3206140995026,0.7626897345666931
2019-05-23T00:00:00.000Z,9294,10925,1460.9985306859016,892.8575101494789,0.5138257679592838
2019-05-24T00:00:00.000Z,8477,9700,1412.8744842410088,854.2797600626945,0.35644856307211575
2019-05-25T00:00:00.000Z,8036,9472,1265.7667135596275,869.7986304759979,-0.26303988334107126
2019-05-26T00:00:00.000Z,9839,10167,1413.4041020274162,1010.7506260275841,0.07933883476919086
2019-05-27T00:00:00.000Z,11116,11810,1697.9438143372536,1185.3886731266975,0.8125702321688942
2019-05-28T00:00:00.000Z,9504,10009,1542.2433512806892,919.0017467141151,0.6105176163165904
2019-05-29T00:00:00.000Z,9659,10675,1508.1533732414246,931.2515607476234,0.48958438149763794
2019-05-30T00:00:00.000Z,11594,11223,1708.5726298689842,1245.7733743190765,0.5080608969131504
2019-05-31T00:00:00.000Z,8951,9922,1302.126885175705,924.1183887124062,-0.3282209307139946
2019-06-01T00:00:00.000Z,7612,8345,1148.3048595786095,803.2139501571655,-0.5633064869786155
2019-06-02T00:00:00.000Z,8093,9039,1240.4691576361656,820.9498281478882,-0.19833617845257573
2019-06-03T00:00:00.000Z,9282,9279,1273.6628569960594,986.1032753586769,-0.6184740481208021
2019-06-04T00:00:00.000Z,10861,10030,1457.8641979694366,1178.7388380765915,-0.4646206952211649
2019-06-05T00:00:00.000Z,7872,8165,1188.1319224834442,817.139365375042,-0.49672756298605386
2019-06-06T00:00:00.000Z,7982,9156,1131.047035932541,782.6747750043869,-0.5872834552369637
2019-06-07T00:00:00.000Z,9167,8605,1394.3068470358849,935.7080627083778,-0.11058503607099868
2019-06-08T00:00:00.000Z,5989,6319,1066.9767637252808,564.2924302816391,-0.385452384263421
2019-06-09T00:00:00.000Z,6638,6710,935.3658375144005,668.9837298989296,-0.9151338968547411
2019-06-10T00:00:00.000Z,7863,7701,1154.9197906255722,691.9755418896675,-0.3547660543203734
2019-06-11T00:00:00.000Z,7584,7300,1251.003121495247,736.1513899564743,-0.2257965670521403
2019-06-12T00:00:00.000Z,8276,7775,1214.6521841287613,853.2517175078392,-0.5969840230303199
2019-06-13T00:00:00.000Z,9060,7603,1455.4973653554916,793.1933878660202,0.2907875988772011
2019-06-14T00:00:00.000Z,12499,8768,1777.6261929273605,1249.2145237326622,0.3921158141775447
2019-06-15T00:00:00.000Z,9442,7627,1422.3206216096878,919.5357627272606,-0.18575015957331995
2019-06-16T00:00:00.000Z,11305,9553,1576.5163943171501,1266.4413012862206,-0.20540228625148207
2019-06-17T00:00:00.000Z,11151,10172,1849.6407678723335,1040.1783989667892,1.4152545064854924
2019-06-18T00:00:00.000Z,11528,11087,1779.6952518820763,1173.6178113818169,0.9607070128677904
2019-06-19T00:00:00.000Z,9176,9459,1419.135195195675,900.6264802217484,0.04973566723055922
2019-06-20T00:00:00.000Z,10212,9740,1499.2460252642632,1087.7608507871628,-0.014428534343263195
2019-06-21T00:00:00.000Z,13447,11981,1854.2281228899956,1493.698462665081,0.20110169177552925
2019-06-22T00:00:00.000Z,19158,16354,2709.2962951660156,2365.165479838848,1.3974413160487626
2019-06-23T00:00:00.000Z,11845,11251,1810.094898045063,1329.6289157271385,0.5602232994631086
2019-06-24T00:00:00.000Z,11812,10587,1922.4924753904343,1340.3567784428596,0.6713307148981266
2019-06-25T00:00:00.000Z,15297,13667,2356.8010920882225,1847.5667657852173,1.2792683919813614
2019-06-26T00:00:00.000Z,26513,23622,3516.235521376133,3574.0151628255844,-2.320710451465985
2019-06-27T00:00:00.000Z,18093,16582,2351.0696996450424,2312.754585444927,-1.4141790193234853
2019-06-28T00:00:00.000Z,13473,13285,1929.6497871875763,1542.3274988532066,0.21135116593816974
2019-06-29T00:00:00.000Z,9893,9349,1498.656261563301,1169.8601456284523,-0.5293354594927903
2019-06-30T00:00:00.000Z,9786,9054,1410.9968674778938,1161.4239030480385,-0.7763892648314377
2019-07-01T00:00:00.000Z,10690,9442,1430.9937158823013,1255.784320116043,-1.0138648125653476
2019-07-02T00:00:00.000Z,13809,12750,2087.909557759762,1600.3939516544342,1.1970511619035895
2019-07-03T00:00:00.000Z,12010,11054,1818.5838333368301,1452.5267357826233,-0.09279680629834036
2019-07-04T00:00:00.000Z,11303,10175,1664.9011394381523,1183.2345532178879,0.1386751445922293
2019-07-05T00:00:00.000Z,9156,9245,1474.051661670208,984.4124429821968,-0.0634508947698543
2019-07-06T00:00:00.000Z,8247,8432,1496.1269263625145,868.477054476738,0.23902748122052347
2019-07-07T00:00:00.000Z,8401,9142,1265.7843554615974,1044.0186836123466,-1.1685410467873143
2019-07-08T00:00:00.000Z,10533,10256,1573.4733966588974,1170.2473266124725,-0.1399881549990698
2019-07-09T00:00:00.000Z,12310,12188,1865.5283655524254,1471.920197725296,0.172309037982886
2019-07-10T00:00:00.000Z,15018,14509,2274.2216492295265,1768.456102669239,1.4595112147463503
2019-07-11T00:00:00.000Z,11775,12272,1883.621820628643,1439.671759724617,0.39415447000774606
2019-07-12T00:00:00.000Z,12613,12979,2490.6758626699448,1198.991520345211,4.696063727623537
2019-07-13T00:00:00.000Z,8146,8230,1491.5337767004967,801.8114006519318,0.5292120208881482
2019-07-14T00:00:00.000Z,10031,8889,1322.29239487648,1117.008518397808,-0.9665401203252111
2019-07-15T00:00:00.000Z,11133,10402,1651.8636258244514,1158.4372955560684,0.5272147899275512
2019-07-16T00:00:00.000Z,12349,12154,1807.7068001627922,1435.8656674027443,0.07207920030343641
2019-07-17T00:00:00.000Z,12221,11990,1864.247377693653,1403.0375977158546,0.4477480794841651
2019-07-18T00:00:00.000Z,10720,10163,1718.631863296032,1143.923115491867,0.5729935561798732
2019-07-19T00:00:00.000Z,9390,9577,1487.9794716835022,991.3168433308601,-0.07130791509745366
2019-07-20T00:00:00.000Z,8739,9265,1461.7764910459518,814.2163509130478,0.4737703758771221
2019-07-21T00:00:00.000Z,7600,8786,1202.4925789237022,713.3268673419952,-0.35437172000614187
2019-07-22T00:00:00.000Z,8328,9632,1374.3689613342285,876.2824831008911,-0.24113715471327826
2019-07-23T00:00:00.000Z,8230,8131,1315.9199247956276,829.3206896781921,-0.302459552797343
2019-07-24T00:00:00.000Z,8147,8341,1262.7021161913872,889.8500490784645,-0.6534046750790145
2019-07-25T00:00:00.000Z,7728,8623,1319.7315402030945,762.4419414997101,-0.08052660923947584
2019-07-26T00:00:00.000Z,7277,7867,1189.2546327114105,679.2455290555954,-0.43761715914398425
2019-07-27T00:00:00.000Z,7211,7112,1094.8866562247276,756.5571897625923,-0.7284517338699649
2019-07-28T00:00:00.000Z,6729,7013,1091.962037742138,687.8427630662918,-0.6967329508373837
2019-07-29T00:00:00.000Z,6823,7489,1088.4091651439667,682.9181287288666,-0.6179409033705938
2019-07-30T00:00:00.000Z,6562,7911,1086.9720420837402,637.0961657166481,-0.5166721453456432
2019-07-31T00:00:00.000Z,7879,8552,1280.0546506643295,777.5146241188049,-0.17275509141823522
2019-08-01T00:00:00.000Z,7893,10780,1387.993506014347,730.5974869132042,0.3507123105452774
2019-08-02T00:00:00.000Z,7760,8862,1303.517009317875,701.8405748009682,0.05692843946931441
2019-08-03T00:00:00.000Z,7161,7606,1165.8584176301956,761.2049013972282,-0.5301551074869378
2019-08-04T00:00:00.000Z,6660,6871,1012.59592628479,634.6755686402321,-0.7682168149550719
2019-08-05T00:00:00.000Z,10219,9858,1586.9297972917557,1078.1351953744888,0.27539356507334106
2019-08-06T00:00:00.000Z,9638,9983,1462.0820075273514,1011.4948562383652,-0.06559440657795991
2019-08-07T00:00:00.000Z,9377,10178,1434.662731707096,962.4310518503189,-0.10858071236026476
2019-08-08T00:00:00.000Z,8187,8714,1591.3355684280396,774.1900621056557,0.46118292263897065
2019-08-09T00:00:00.000Z,8922,9929,1409.0619591474533,953.5055881142616,-0.29914057587938087
2019-08-10T00:00:00.000Z,6995,7923,1057.6220907568932,723.8009802103043,-0.9882255626240167
2019-08-11T00:00:00.000Z,6289,7120,1017.1826941370964,618.4406230449677,-0.9247170647485906
2019-08-12T00:00:00.000Z,6381,7523,1102.2305682897568,617.5517544150352,-0.6696360972673734
2019-08-13T00:00:00.000Z,7153,8010,1046.491256415844,634.247926056385,-0.7145857638945959
2019-08-14T00:00:00.000Z,9514,9013,1328.9915897846222,1013.2709420323372,-0.6471216412649838
2019-08-15T00:00:00.000Z,8940,8513,1618.203423321247,1001.2576361298561,0.05730336879011331
2019-08-16T00:00:00.000Z,7059,7452,1064.1413661837578,691.785003900528,-0.7991939163707587
2019-08-17T00:00:00.000Z,5487,6275,942.5258703231812,506.44881200790405,-0.7493049067530217
2019-08-18T00:00:00.000Z,6028,6628,937.168189227581,627.3480763435364,-1.0037836498773913
2019-08-19T00:00:00.000Z,6502,7305,1130.4324352741241,656.803882420063,-0.4388306688174069
2019-08-20T00:00:00.000Z,7468,7757,1493.6595302820206,693.612258553505,0.9930083145240022
2019-08-21T00:00:00.000Z,8187,8008,1489.0934119820595,742.914165854454,0.6173331629055184
2019-08-22T00:00:00.000Z,7704,7729,1352.0632378458977,692.6933042407036,0.37256119651257213
2019-08-23T00:00:00.000Z,6810,7583,1090.78517049551,610.4346562027931,-0.3730726870840598
2019-08-24T00:00:00.000Z,5814,6345,982.5432521700859,519.33756929636,-0.533222998836213
2019-08-25T00:00:00.000Z,5830,5829,947.3747646808624,544.1509613394737,-0.8580947296622445
2019-08-26T00:00:00.000Z,6544,6696,1108.686379313469,593.9773991107941,-0.37933030633808845
2019-08-27T00:00:00.000Z,6837,7677,1097.8520479798317,659.3348658084869,-0.5252280445050347
2019-08-28T00:00:00.000Z,7885,7534,1185.2277616858482,819.9111731648445,-0.6369621679455154
2019-08-29T00:00:00.000Z,6734,6674,989.9432311654091,739.6865938305855,-1.042776214464975
2019-08-30T00:00:00.000Z,5624,6194,910.9031735062599,517.5817215442657,-0.8574122615044313
2019-08-31T00:00:00.000Z,4808,5003,760.0387313365936,486.9675015807152,-1.1705617230070344
2019-09-01T00:00:00.000Z,5053,5256,842.8963137865067,473.7256474494934,-0.9293517188087252
2019-09-02T00:00:00.000Z,6551,6823,963.9704566001892,632.8332389593124,-0.7966951151719567
2019-09-03T00:00:00.000Z,7542,8101,1166.1863986849785,659.7658747434616,-0.1534244059023709
2019-09-04T00:00:00.000Z,6329,7312,1006.581016600132,585.9599380493164,-0.5838214646904594
2019-09-05T00:00:00.000Z,5945,7435,987.5889165401459,591.1894978880882,-0.6975717286275902
2019-09-06T00:00:00.000Z,6905,7914,1022.8304745554924,682.6546093821526,-0.660180720702043
2019-09-07T00:00:00.000Z,4955,6069,728.131903886795,464.796933054924,-1.0697182525762072
2019-09-08T00:00:00.000Z,4969,5606,751.449600815773,453.6798565983772,-1.0245516655824778
2019-09-09T00:00:00.000Z,5659,6388,867.9972407221794,516.897642314434,-0.7979877384598971
2019-09-10T00:00:00.000Z,6740,6640,983.0801580548286,609.8150398731232,-0.9236419158591643
2019-09-11T00:00:00.000Z,7076,6774,983.456255376339,617.1550771594048,-0.8950387101524417
2019-09-12T00:00:00.000Z,6163,7098,972.7701089978218,610.9544999599457,-0.8950297217432661
2019-09-13T00:00:00.000Z,5261,6085,865.0479741096497,471.0349695086479,-0.9516180289023886
2019-09-14T00:00:00.000Z,4463,4457,709.1347732543945,396.03652703762054,-1.3627312065260853
2019-09-15T00:00:00.000Z,4505,4916,752.9017141461372,401.5513172149658,-1.249641259110751
2019-09-16T00:00:00.000Z,6162,6139,990.3646951913834,524.3013138175011,-0.4545411075201898
2019-09-17T00:00:00.000Z,6728,6771,1020.4300897717476,644.9040489196777,-0.6452871514533522
2019-09-18T00:00:00.000Z,7215,7323,1152.7965160012245,665.789817750454,0.13088923869243055
2019-09-19T00:00:00.000Z,7105,7266,1004.834666788578,678.1134997606277,-0.6650926742554377
2019-09-20T00:00:00.000Z,5614,6395,1070.4402210116386,508.2020158171654,0.14277607699785938
2019-09-21T00:00:00.000Z,4768,5611,683.6250138878822,438.9737910628319,-1.3681210293810602
2019-09-22T00:00:00.000Z,5284,5649,830.8625699877739,482.7935050725937,-0.8767147748480726
2019-09-23T00:00:00.000Z,6525,6613,1112.4655452370644,632.477552652359,0.2507540934246629
2019-09-24T00:00:00.000Z,10113,8331,1263.6109839081764,1190.523077428341,-1.6697627890113278
2019-09-25T00:00:00.000Z,8350,8327,1273.3458521962166,907.3071710467339,0.03255722261259896
2019-09-26T00:00:00.000Z,8164,8025,1153.9543451666832,901.8893753290176,-0.5830185905572289
2019-09-27T00:00:00.000Z,7225,8296,1041.7019900679588,726.9539415240288,-0.5130507918912566
2019-09-28T00:00:00.000Z,4938,5695,860.149904191494,415.3848207592964,-0.5808698043744982
2019-09-29T00:00:00.000Z,4430,4891,726.3830873370171,348.9868362545967,-0.7545357672680207
2019-09-30T00:00:00.000Z,5937,5861,859.0152189135551,601.7547028064728,-0.757061472059536
2019-10-01T00:00:00.000Z,5883,6573,896.1268991231918,542.3676221370697,-0.47920980627082604
2019-10-02T00:00:00.000Z,6284,7502,961.086275100708,527.8427193164825,-0.17737758106710053
2019-10-03T00:00:00.000Z,6539,7902,955.5976092815399,601.4193894863129,-0.41300188295730383
2019-10-04T00:00:00.000Z,6116,7620,944.7192931175232,583.6117300987244,-0.5583430581479126
2019-10-05T00:00:00.000Z,5043,6417,745.5287553071976,453.4471747279167,-1.0089334721132566
2019-10-06T00:00:00.000Z,6267,6776,1010.9932275414467,591.1437272429466,-0.09578319815233723
2019-10-07T00:00:00.000Z,6663,7272,886.3293436169624,669.8465321660042,-1.1091677671895437
2019-10-08T00:00:00.000Z,5392,6938,771.0019391179085,426.7202567458153,-0.7840484561694286
2019-10-09T00:00:00.000Z,6859,7428,973.2945722341537,636.6974620819092,-0.4043759213729003
2019-10-10T00:00:00.000Z,6169,7598,1013.5318261384964,520.9243595600128,0.24364797784367678
2019-10-11T00:00:00.000Z,5852,7238,812.3813223838806,511.65425622463226,-0.8388147849975294
2019-10-12T00:00:00.000Z,4087,5761,618.6110464930534,377.58279025554657,-1.3824407245098675
2019-10-13T00:00:00.000Z,4582,6289,603.4418901205063,370.6895107626915,-1.3394966528924472
2019-10-14T00:00:00.000Z,5185,6842,801.9864420890808,436.03170585632324,-0.8022223584166306
2019-10-15T00:00:00.000Z,5704,7101,826.1345461606979,472.66338378190994,-0.5485069502349563
2019-10-16T00:00:00.000Z,6918,8121,936.3153054714203,673.9470862150192,-0.5062480601246507
2019-10-17T00:00:00.000Z,6777,8222,1017.525160074234,586.7031275629997,0.37257221032677396
2019-10-18T00:00:00.000Z,6574,7565,878.368959248066,635.086884200573,-0.7095223781921298
2019-10-19T00:00:00.000Z,5201,6286,708.9109081029892,461.3785870671272,-1.001509298236706
2019-10-20T00:00:00.000Z,5287,5775,773.5808101892471,452.3282600045204,-0.8573980536908838
2019-10-21T00:00:00.000Z,5610,6872,776.3235983848572,515.3484280109406,-1.314698410190128
2019-10-22T00:00:00.000Z,6319,7641,861.3193864226341,593.4530064463615,-0.9362180909946551
2019-10-23T00:00:00.000Z,8670,9256,1301.6483820676804,944.3720759749413,1.1405913476290424
2019-10-24T00:00:00.000Z,7460,9110,1076.393052816391,772.43627846241,0.016434021015153198
2019-10-25T00:00:00.000Z,9151,9473,1238.1397005319595,873.8458178639412,1.858333336260089
2019-10-26T00:00:00.000Z,10653,9809,1291.8176468610764,1204.7322628498077,-1.4973998694571484
2019-10-27T00:00:00.000Z,7155,7617,992.9726845622063,658.4380728602409,0.3935956444530949
2019-10-28T00:00:00.000Z,6860,8190,954.5222998261452,583.900829911232,0.6540806800523906
2019-10-29T00:00:00.000Z,6985,8215,1064.9211824536324,584.6907050013542,1.68607412177883
2019-10-30T00:00:00.000Z,6980,8517,1069.8621894717216,543.1904146075249,1.9722835371288652
2019-10-31T00:00:00.000Z,6878,8476,1125.6439311504364,555.7705343961716,2.5187481610430216
2019-11-01T00:00:00.000Z,6024,7306,904.0145136713982,597.2105386257172,-0.3066705908970112
2019-11-02T00:00:00.000Z,5609,7242,935.4729974865913,495.02500545978546,0.3810683417856407
2019-11-03T00:00:00.000Z,4851,6774,669.9571387767792,415.24153739213943,-1.28528340432753
2019-11-04T00:00:00.000Z,6154,7343,918.8564395308495,495.10547918081284,0.5708056170158061
2019-11-05T00:00:00.000Z,6085,7615,958.3085057139397,528.702542424202,0.6319609827336986
2019-11-06T00:00:00.000Z,6283,7328,941.5828374028206,568.5083429813385,0.17973147367845674
2019-11-07T00:00:00.000Z,6136,7710,1129.9831644892693,568.3727720379829,2.042140113003415
2019-11-08T00:00:00.000Z,6113,7310,945.9726687073708,599.855329990387,0.14266546375797748
2019-11-09T00:00:00.000Z,5892,6126,1937.708532333374,410.7404218316078,5.1807740699365254
2019-11-10T00:00:00.000Z,4930,5969,717.3359408378601,399.4256159067154,-0.722591068976011
2019-11-11T00:00:00.000Z,5685,6785,881.0672352910042,500.3882713317871,-0.028240229770820538
2019-11-12T00:00:00.000Z,5883,6941,925.9373975396156,500.0096026659012,0.2669354546284084
2019-11-13T00:00:00.000Z,5911,6380,907.9532207250595,480.59352284669876,-0.09737736166331086
2019-11-14T00:00:00.000Z,6307,6606,962.4237949848175,557.5184011459351,0.24164051228260783
2019-11-15T00:00:00.000Z,6612,7182,916.931395471096,634.175888299942,-0.32889406602443744
2019-11-16T00:00:00.000Z,4976,5654,782.989327788353,438.4703543782234,-0.5409913802159392
2019-11-17T00:00:00.000Z,5167,5760,791.2648689746857,448.55607545375824,-0.41620862496156397
2019-11-18T00:00:00.000Z,6075,6438,866.6344745159149,639.4827193021774,-0.8315845052378292
2019-11-19T00:00:00.000Z,6631,7565,982.5854377746582,680.1636988520622,-0.30752081693007144
2019-11-20T00:00:00.000Z,5961,6980,961.8000234365463,554.9228932857513,0.04325583684090638
2019-11-21T00:00:00.000Z,9164,8302,1242.351960659027,1077.927609205246,-0.8026742452403482
2019-11-22T00:00:00.000Z,10926,8878,1467.8561928272247,1119.353050172329,1.0155042384493966
2019-11-23T00:00:00.000Z,7242,6154,1026.6490351557732,650.989229798317,-0.046904916863947835
2019-11-24T00:00:00.000Z,7611,6107,1010.5116218328476,689.0018848180771,-0.48539081495412023
2019-11-25T00:00:00.000Z,9949,7895,1231.618861734867,1090.880368411541,-0.967246181994674
2019-11-26T00:00:00.000Z,6573,7438,919.3560091257095,681.3161956071854,-0.7163264190913433
2019-11-27T00:00:00.000Z,7091,6844,1028.6040960550308,687.5558740496635,0.006233780579928294
2019-11-28T00:00:00.000Z,6254,6809,965.9532761573792,528.0100103616714,0.30554955935203326
2019-11-29T00:00:00.000Z,7590,6342,2057.152638077736,504.0719521641731,4.804828086116679
2019-11-30T00:00:00.000Z,5579,5410,757.5180614590645,495.7578036785126,-0.8932555715605051
2019-12-01T00:00:00.000Z,6659,5717,967.4941439032555,642.804614841938,-0.5077542705299138
2019-12-02T00:00:00.000Z,7146,7011,1085.878856599331,685.1114117503166,-0.23046292356410422
2019-12-03T00:00:00.000Z,6786,6509,1391.3210159540176,592.0923607945442,1.208581666706419
2019-12-04T00:00:00.000Z,7659,6454,1287.991392672062,736.5327541232109,0.8525195101075498
2019-12-05T00:00:00.000Z,6604,6646,1098.5479803681374,579.9308602809906,0.3703127019816046
2019-12-06T00:00:00.000Z,6437,6482,1090.1797253489494,537.0211814045906,0.46229663309928987
2019-12-07T00:00:00.000Z,4978,5772,817.8371459841728,386.9509566426277,-0.23814934780599709
2019-12-08T00:00:00.000Z,5549,5564,845.8756595253944,423.5654195547104,-0.3783833975026304
2019-12-09T00:00:00.000Z,6737,6281,1080.784580051899,660.0972921848297,-0.10128712089661641
2019-12-10T00:00:00.000Z,6970,6816,1171.9136390089989,654.5662400722504,0.778195183829467
2019-12-11T00:00:00.000Z,5671,6567,979.7958598732948,494.1068037748337,0.18689583797934978
2019-12-12T00:00:00.000Z,6598,6745,1151.0844007134438,538.4124408960342,0.9140489901234522
2019-12-13T00:00:00.000Z,6578,6423,1445.6710891723633,517.8879397511482,1.773563942714436
2019-12-14T00:00:00.000Z,5430,5678,1035.7144266366959,537.5641217827797,0.09569355788886051
2019-12-15T00:00:00.000Z,4591,5742,627.4045822024345,422.6392793059349,-1.2292655673376018
2019-12-16T00:00:00.000Z,7056,6953,1007.7994237542152,631.3193171620369,-0.10656774478707054
2019-12-17T00:00:00.000Z,8418,7778,1504.6308978199959,853.258166372776,1.8626488209885022
2019-12-18T00:00:00.000Z,6678,6901,933.3914806246758,732.7517836093903,-0.8834746317382889
2019-12-19T00:00:00.000Z,5912,6988,1030.201602101326,557.7476499080658,0.1814321253024486
2019-12-20T00:00:00.000Z,5040,5844,1020.5398527979851,437.51433753967285,-0.031756554948019856
2019-12-21T00:00:00.000Z,4214,4919,830.4599266052246,379.7754559516907,-0.5196371878634115
2019-12-22T00:00:00.000Z,5222,5194,989.5799993276596,493.264828979969,0.031806941212129354
2019-12-23T00:00:00.000Z,6436,6545,1160.1544467806816,595.3740371465683,0.7355281113687753
2019-12-24T00:00:00.000Z,5294,5916,974.7938460111618,515.8746294975281,-0.07823276465183403
2019-12-25T00:00:00.000Z,4512,5247,857.9001159071922,407.8977757692337,-0.5092202953056917
2019-12-26T00:00:00.000Z,5442,6079,960.6854136586189,539.234383046627,-0.4910504169218791
2019-12-27T00:00:00.000Z,5175,5619,730.2803359031677,539.6772376894951,-1.1698190789682639
2019-12-28T00:00:00.000Z,4930,4983,779.1867148280144,506.18873047828674,-0.8498806023267792
2019-12-29T00:00:00.000Z,5328,5462,867.0293676257133,499.0321438908577,-0.5346257141260689
2019-12-30T00:00:00.000Z,5486,6223,937.2057992815971,515.4693326950073,-0.3045515568225146
2019-12-31T00:00:00.000Z,5247,5780,938.5474563241005,480.46626633405685,-0.2437918050904775
2020-01-01T00:00:00.000Z,4554,5802,792.3596319556236,390.8762871026993,-0.5006304177060437
2020-01-02T00:00:00.000Z,6022,6973,951.8342111706734,606.0022392272949,-0.4299290985189991
2020-01-03T00:00:00.000Z,7044,7703,1230.208043038845,720.5323802828789,0.5935077656010996
2020-01-04T00:00:00.000Z,5907,6885,1063.3223439455032,603.5935614109039,0.02671615132369047
2020-01-05T00:00:00.000Z,6792,6742,1110.1514454483986,800.7530998587608,-0.4320921327318547
2020-01-06T00:00:00.000Z,6959,7095,1225.7594876885414,708.8104684352875,0.5580825429669234
2020-01-07T00:00:00.000Z,8484,7929,1403.6176882386208,913.9954996705055,0.9955902732124606
2020-01-08T00:00:00.000Z,8540,8210,1260.5006315112114,1066.4581283330917,-0.7650799656075932
2020-01-09T00:00:00.000Z,5941,6614,929.1132809519768,652.2123302817345,-0.6734705734636647
2020-01-10T00:00:00.000Z,6841,7049,1143.365731537342,704.8546270728111,0.20201649371404434
2020-01-11T00:00:00.000Z,6078,6681,1150.487565457821,589.4350347518921,0.6156765865132482
2020-01-12T00:00:00.000Z,5515,6379,971.3666762709618,470.4522705078125,0.07123176843117943
2020-01-13T00:00:00.000Z,5889,6734,994.0041443109512,568.3204481005669,0.03448461168328442
2020-01-14T00:00:00.000Z,9451,8804,1519.7405659556389,1002.006688117981,1.97259399743647
2020-01-15T00:00:00.000Z,8250,8768,1298.1569392681122,876.186235666275,0.7122678662934638
2020-01-16T00:00:00.000Z,6475,7489,974.8553933501244,703.9545931220055,-0.6958384721418065
2020-01-17T00:00:00.000Z,7754,7720,1164.5360648036003,774.2301089763641,0.2622077729158774
2020-01-18T00:00:00.000Z,6056,6697,1021.9105640053749,621.0339948534966,-0.1671693245694663
2020-01-19T00:00:00.000Z,7955,7479,1274.7871356606483,921.3688601851463,0.010044996427546962
2020-01-20T00:00:00.000Z,6382,6975,1264.2256295681,654.8573439121246,0.7329017926812998
2020-01-21T00:00:00.000Z,6299,6865,1109.648197889328,632.4481601715088,-0.0601237737215534
2020-01-22T00:00:00.000Z,5512,6580,900.1925397515297,576.4340965151787,-0.7792526642130954
2020-01-23T00:00:00.000Z,6868,8339,962.1609280705452,721.9179335236549,-0.9593653011681044
2020-01-24T00:00:00.000Z,6270,7533,1007.2176592946053,587.2987138032913,-0.15471965090692508
2020-01-25T00:00:00.000Z,5152,6572,807.1064234972,476.4035101532936,-0.926298156027334
2020-01-26T00:00:00.000Z,5365,6500,843.8570019602776,510.2559505701065,-0.8608940104159
2020-01-27T00:00:00.000Z,6752,6920,1183.1267513632774,609.855567574501,0.6070891279764816
2020-01-28T00:00:00.000Z,8026,7474,1220.536702632904,796.2883523702621,0.6085684542870727
2020-01-29T00:00:00.000Z,7525,7718,1227.3429282307625,752.4140561819077,0.9386837301818012
2020-01-30T00:00:00.000Z,7057,6882,1372.5643137097359,653.8056684732437,2.7559460676984657
2020-01-31T00:00:00.000Z,5650,6255,968.9605001807213,521.6885852217674,0.04639925002919473
2020-02-01T00:00:00.000Z,4773,5018,757.1121801733971,462.0394402742386,-1.2155545722884047
2020-02-02T00:00:00.000Z,6780,6485,1307.6291716098785,627.8540912270546,2.610115593015991
2020-02-03T00:00:00.000Z,6314,6018,1036.4992467164993,633.6586881875992,-0.03115024596869779
2020-02-04T00:00:00.000Z,5351,5735,867.6810365319252,483.38742315769196,-0.4136309427028193
2020-02-05T00:00:00.000Z,6109,5243,1067.9514006376266,575.9046496152878,0.050212560716215736
2020-02-06T00:00:00.000Z,5406,5802,925.238462626934,587.2217081785202,-0.6353290411152255
2020-02-07T00:00:00.000Z,4597,4969,770.3787193894386,492.8563258051872,-1.0027273725069699
2020-02-08T00:00:00.000Z,6339,5809,1002.1202000975609,673.2623558044434,-0.5272168602381025
2020-02-09T00:00:00.000Z,8186,6971,1453.5820385813713,788.3264999389648,2.9092912708612255
