"DateTime","Bulls","Bears","Difference"
"2014-09-30 00:00:00",139472.93,-138446.51,1026.4199999999837
"2014-10-01 00:00:00",218494.78,-217586.93,907.8500000000058
"2014-10-02 00:00:00",156134.31,-148577.51,7556.799999999988
"2014-10-03 00:00:00",193712.85,-192632.15,1080.7000000000116
"2014-10-04 00:00:00",95780.9,-96278.36,-497.4600000000064
"2014-10-05 00:00:00",209219.83,-219771.22,-10551.390000000014
"2014-10-06 00:00:00",362850.66,-371921.64,-9070.98000000004
"2014-10-07 00:00:00",219146.05,-222031.71,-2885.6600000000035
"2014-10-08 00:00:00",218868.2,-234353.48,-15485.279999999999
"2014-10-09 00:00:00",252763.84,-280542.26,-27778.420000000013
"2014-10-10 00:00:00",182444.18,-197536.42,-15092.24000000002
"2014-10-11 00:00:00",82167.37,-81301.82,865.5499999999884
"2014-10-12 00:00:00",52826.53,-60253.85,-7427.32
"2014-10-13 00:00:00",227633.65,-248658.61,-21024.959999999992
"2014-10-14 00:00:00",283356.24,-277826.63,5529.609999999986
"2014-10-15 00:00:00",659215.21,-673625.77,-14410.560000000056
"2014-10-16 00:00:00",487404.71,-495044.65,-7639.940000000002
"2014-10-17 00:00:00",358353.55,-365404.21,-7050.660000000033
"2014-10-18 00:00:00",198514.94,-192254.2,6260.739999999991
"2014-10-19 00:00:00",137083.06,-131687.75,5395.309999999998
"2014-10-20 00:00:00",232053.26,-234219.69,-2166.429999999993
"2014-10-21 00:00:00",95606.13,-97956.11,-2349.979999999996
"2014-10-22 00:00:00",305174.3,-287325.22,17849.080000000016
"2014-10-23 00:00:00",445702.64,-446599.99,-897.3499999999767
"2014-10-24 00:00:00",203892.54,-214031.52,-10138.979999999981
"2014-10-25 00:00:00",412699.01,-421314.48,-8615.469999999972
"2014-10-26 00:00:00",495006.6,-490972.9,4033.6999999999534
"2014-10-27 00:00:00",531188.48,-532737.32,-1548.8399999999674
"2014-10-28 00:00:00",329769.21,-332053.3,-2284.0899999999674
"2014-10-29 00:00:00",158248.17,-159327.46,-1079.289999999979
"2014-10-30 00:00:00",172877.73,-175421.6,-2543.8699999999953
"2014-10-31 00:00:00",804134.37,-804261.88,-127.51000000000931
"2014-11-01 00:00:00",270930.25,-272004.9,-1074.6500000000233
"2014-11-02 00:00:00",191475.64,-187233.15,4242.49000000002
"2014-11-03 00:00:00",555257.27,-551871.02,3386.25
"2014-11-04 00:00:00",359211.13,-362064.8,-2853.6699999999837
"2014-11-05 00:00:00",194269.87,-195064.25,-794.3800000000047
"2014-11-06 00:00:00",171552.41,-181832.43,-10280.01999999999
"2014-11-07 00:00:00",230941.39,-253330.82,-22389.429999999993
"2014-11-08 00:00:00",196007.91,-196467.59,-459.679999999993
"2014-11-09 00:00:00",120829.29,-125145.04,-4315.75
"2014-11-10 00:00:00",223287.25,-245126.41,-21839.160000000003
"2014-11-11 00:00:00",136515.11,-143759.93,-7244.820000000007
"2014-11-12 00:00:00",261197.74,-259392.64,1805.0999999999767
"2014-11-13 00:00:00",610966.35,-616892.45,-5926.099999999977
"2014-11-14 00:00:00",246602.02,-252558.47,-5956.450000000012
"2014-11-15 00:00:00",278051.85,-286947.06,-8895.210000000021
"2014-11-16 00:00:00",218904.21,-201645.57,17258.639999999985
"2014-11-17 00:00:00",180561.1,-184732.02,-4170.919999999984
"2014-11-18 00:00:00",182179.67,-170267.91,11911.76000000001
"2014-11-19 00:00:00",297248.48,-298065.09,-816.6100000000442
"2014-11-20 00:00:00",223769.33,-226210.84,-2441.5100000000093
"2014-11-21 00:00:00",195524.82,-197105.01,-1580.1900000000023
"2014-11-22 00:00:00",206105.93,-204676.67,1429.2599999999802
"2014-11-23 00:00:00",209934.65,-196377.1,13557.549999999988
"2014-11-24 00:00:00",204196.23,-202989.05,1207.1800000000221
"2014-11-25 00:00:00",216450.11,-204082.23,12367.879999999976
"2014-11-26 00:00:00",372580.63,-370569.91,2010.7200000000303
"2014-11-27 00:00:00",421811.22,-423116.03,-1304.8100000000559
"2014-11-28 00:00:00",476434.93,-437229.77,39205.159999999974
"2014-11-29 00:00:00",256035.4,-254580.64,1454.7599999999802
"2014-11-30 00:00:00",247189.4,-250028.16,-2838.7600000000093
"2014-12-01 00:00:00",454912.34,-439751.3,15161.040000000037
"2014-12-02 00:00:00",475698.02,-464550.81,11147.210000000021
"2014-12-03 00:00:00",244916.01,-257415.07,-12499.059999999998
"2014-12-04 00:00:00",240179.9,-174607.67,65572.22999999998
"2014-12-05 00:00:00",313811.23,-311720.46,2090.7699999999604
"2014-12-06 00:00:00",107732.51,-81284.27,26448.23999999999
"2014-12-07 00:00:00",190696.94,-198787.65,-8090.709999999992
"2014-12-08 00:00:00",625882.22,-686482.62,-60600.40000000002
"2014-12-09 00:00:00",230668.15,-233045.39,-2377.24000000002
"2014-12-10 00:00:00",369380.08,-388696.91,-19316.829999999958
"2014-12-11 00:00:00",83732.02,-74544.44,9187.580000000002
"2014-12-12 00:00:00",305554.58,-322399.75,-16845.169999999984
"2014-12-13 00:00:00",54742.53,-63954.55,-9212.020000000004
"2014-12-14 00:00:00",51758,-51790.98,-32.9800000000032
"2014-12-15 00:00:00",73453.34,-73526.46,-73.1200000000099
"2014-12-16 00:00:00",97485.26,-97485.26,0
"2014-12-17 00:00:00",151003.19,-150370.55,632.640000000014
"2014-12-18 00:00:00",77420.55,-91350.93,-13930.37999999999
"2014-12-19 00:00:00",47547.85,-69072.54,-21524.689999999995
"2014-12-20 00:00:00",68380.16,-85147.4,-16767.23999999999
"2014-12-21 00:00:00",383289.1,-458288.76,-74999.66000000003
"2014-12-22 00:00:00",115988.9,-115953.41,35.48999999999069
"2014-12-23 00:00:00",210844.21,-215967.21,-5123
"2014-12-24 00:00:00",182129.25,-165484.15,16645.100000000006
"2014-12-25 00:00:00",215314.18,-206584.26,8729.919999999984
"2014-12-26 00:00:00",132109.64,-129437.43,2672.210000000021
"2014-12-27 00:00:00",71608.54,-73475.73,-1867.1900000000023
"2014-12-28 00:00:00",64696.96,-79930.08,-15233.120000000003
"2014-12-29 00:00:00",77720.83,-83291.56,-5570.729999999996
"2014-12-30 00:00:00",178854.1,-179855.16,-1001.0599999999977
"2014-12-31 00:00:00",82553.77,-74567.62,7986.150000000009
"2015-01-01 00:00:00",46788.94,-48242.88,-1453.939999999995
"2015-01-02 00:00:00",20507.35,-20432.55,74.79999999999927
"2015-01-03 00:00:00",98558.85,-112983.3,-14424.449999999997
"2015-01-04 00:00:00",136412.25,-127801.98,8610.270000000004
"2015-01-05 00:00:00",47831.91,-48210.89,-378.9799999999959
"2015-01-06 00:00:00",35647.36,-36146.16,-498.8000000000029
"2015-01-07 00:00:00",30186.54,-50076.52,-19889.979999999996
"2015-01-08 00:00:00",138927.46,-148779.26,-9851.800000000017
"2015-01-09 00:00:00",187451.65,-193494.65,-6043
"2015-01-10 00:00:00",67647.2,-76693.75,-9046.550000000003
"2015-01-11 00:00:00",18122.13,-18158.55,-36.419999999998254
"2015-01-13 00:00:00",53515.62,-55302.48,-1786.8600000000006
"2015-01-14 00:00:00",150347.2,-152402.99,-2055.789999999979
"2015-01-16 00:00:00",320044.08,-324053.92,-4009.8399999999674
"2015-01-17 00:00:00",24249.13,-24089.43,159.70000000000073
"2015-01-18 00:00:00",23831.99,-22423.17,1408.8200000000033
"2015-01-21 00:00:00",202716.03,-184875.35,17840.679999999993
"2015-01-22 00:00:00",12863,-14062,-1199
"2015-01-23 00:00:00",25777.72,-26277.99,-500.27000000000044
"2015-01-24 00:00:00",404510.93,-403267.78,1243.149999999965
"2015-01-25 00:00:00",21268.49,-22413.47,-1144.9799999999996
"2015-01-26 00:00:00",91054.7,-89486.58,1568.1199999999953
"2015-01-27 00:00:00",12599.15,-17564.29,-4965.140000000001
"2015-01-28 00:00:00",194048.26,-200334.72,-6286.459999999992
"2015-01-29 00:00:00",83929.19,-76124.6,7804.5899999999965
"2015-01-30 00:00:00",74648.6,-85866.42,-11217.819999999992
"2015-01-31 00:00:00",82705.28,-82438.55,266.7299999999959
"2015-02-01 00:00:00",25010.94,-36450.81,-11439.869999999999
"2015-02-02 00:00:00",131707.73,-135672.79,-3965.0599999999977
"2015-02-04 00:00:00",18769.12,-18744.56,24.55999999999767
"2015-02-05 00:00:00",90787.23,-90124.87,662.3600000000006
"2015-02-06 00:00:00",94955.83,-85315.32,9640.509999999995
"2015-02-07 00:00:00",35359.75,-35027.06,332.6900000000023
"2015-02-08 00:00:00",46528.29,-48829.67,-2301.3799999999974
"2015-02-09 00:00:00",71027.1,-66083.11,4943.990000000005
"2015-02-10 00:00:00",38593.89,-39063.33,-469.4400000000023
"2015-02-11 00:00:00",67013.12,-67348.36,-335.24000000000524
"2015-02-12 00:00:00",53359.8,-62037.96,-8678.159999999996
